date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:49:03	137214/137214	U--MCZ	200	updated ('OK')	text/html	etag:W/%2228ec2867e77df8194f2ca0d6d5308448%22	https://github.com/classcentral	D:/Miguel/Documents/Scrape/testv2/github.com/classcentral.html	(from https://www.classcentral.com/)
20:49:03	975/975	U-----	200	untouched ('')	image/png	date:Thu,%2002%20Mar%202023%2018:00:47%20GMT	https://www.classcentral.com/favicon-32x32.png	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/favicon-32x32.png	(from https://www.classcentral.com/)
20:49:03	731/731	U-----	200	untouched ('')	image/png	date:Thu,%2002%20Mar%202023%2018:00:47%20GMT	https://www.classcentral.com/favicon-16x16.png	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/favicon-16x16.png	(from https://www.classcentral.com/)
20:49:03	673/673	U-----	200	untouched ('')	application/octet-stream	etag:%226400e253-2a1%22	https://www.classcentral.com/site.webmanifest	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/site.webmanifest	(from https://www.classcentral.com/)
20:49:04	913/913	U--MCZ	200	updated ('OK')	text/xml	etag:W/%2264023cbe-391%22	https://www.classcentral.com/opensearch.xml	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/opensearch.xml	(from https://www.classcentral.com/)
20:49:04	1328/1328	U-----	200	untouched ('')	application/octet-stream	date:Thu,%2002%20Mar%202023%2017:52:18%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-cyrillic-ext.woff2	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-cyrillic-ext.woff2	(from https://www.classcentral.com/)
20:49:04	1960/1960	U--MCZ	200	updated ('OK')	image/svg+xml	etag:W/%2264023d63-7a8%22	https://www.classcentral.com/safari-pinned-tab.svg	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/safari-pinned-tab.svg	(from https://www.classcentral.com/)
20:49:04	1328/1328	U-----	200	untouched ('')	application/octet-stream	date:Thu,%2002%20Mar%202023%2018:00:47%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek-ext.woff2	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek-ext.woff2	(from https://www.classcentral.com/)
20:49:04	576189/576189	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2004:49:05%20GMT	https://www.classcentral.com/subjects	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subjects.html	(from https://www.classcentral.com/)
20:49:04	1488/1488	U-----	200	untouched ('')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek.woff2	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek.woff2	(from https://www.classcentral.com/)
20:49:05	5588/5588	U-----	200	untouched ('')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-vietnamese.woff2	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-vietnamese.woff2	(from https://www.classcentral.com/)
20:49:05	12520/12520	U-----	200	untouched ('')	application/octet-stream	date:Thu,%2002%20Mar%202023%2017:52:18%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin-ext.woff2	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin-ext.woff2	(from https://www.classcentral.com/)
20:49:05	6868/6868	U-----	200	untouched ('')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic-ext.woff2	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic-ext.woff2	(from https://www.classcentral.com/)
20:49:05	9684/9684	U-----	200	untouched ('')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic.woff2	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic.woff2	(from https://www.classcentral.com/)
